Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
co.matagorda.tx.us,,County Government,Texas,accepted term,"Matagorda County, TX -- Note added 7/6/15 6:51",http://co.matagorda.tx.us/,6/6/13 18:08
co.maui.hi.us,,County Government,Hawaii,accepted term,"County of Maui, HI -- Note added 6/12/13 13:16",http://co.maui.hi.us/,6/6/13 18:08
co.maverick.tx.us,,County Government,Texas,accepted term,"Maverick County, TX -- Note added 7/6/15 6:52",http://co.maverick.tx.us/,6/6/13 18:08
co.mcculloch.tx.us,,County Government,Texas,accepted term,"McCulloch County, TX -- Note added 7/6/15 6:55",http://co.mcculloch.tx.us/,6/6/13 18:08
co.mckinley.nm.us,,County Government,New Mexico,accepted term,"McKinley County, NM -- Note added 7/15/14 15:37",http://co.mckinley.nm.us/,6/6/13 18:08
co.mclennan.tx.us,,County Government,Texas,accepted term,"McLennan County, TX -- Note added 7/6/15 6:56",http://co.mclennan.tx.us/,6/6/13 18:08
co.mcleod.mn.us,,County Government,Minnesota,accepted term,"McLeod County, MN -- Note added 4/21/15 0:32",http://www.co.mcleod.mn.us/,6/6/13 18:08
co.medina.oh.us,,County Government,Ohio,accepted term,"Medina County, OH -- Note added 3/13/14 15:27",http://co.medina.oh.us/,6/6/13 18:08
co.meeker.mn.us,,County Government,Minnesota,accepted term,"Meeker County, MN -- Note added 4/21/15 0:33",http://www.co.meeker.mn.us/,6/6/13 18:08
co.middlesex.nj.us,,County Government,New Jersey,accepted term,"middlesex county, nj -- Note added 9/15/15 19:33",http://www.co.middlesex.nj.us/Pages/Main.aspx,6/6/13 18:08
co.middlesex.va.us,,County Government,Virginia,accepted term,"Middlesex County, VA -- Note added 6/6/14 15:49",http://www.co.middlesex.va.us/,6/6/13 18:08
co.midland.tx.us,,County Government,Texas,accepted term,"Midland County, TX -- Note added 7/6/15 6:57",#N/A,6/6/13 18:08
co.mifflin.pa.us,,County Government,Pennsylvania,accepted term,"Mifflin County, PA -- Note added 9/9/14 19:12",http://www.co.mifflin.pa.us/Pages/default.aspx,6/6/13 18:08
co.mille-lacs.mn.us,,County Government,Minnesota,accepted term,"Mille Lacs County, MN -- Note added 4/21/15 0:34",http://www.co.mille-lacs.mn.us/,6/6/13 18:08
co.mills.tx.us,,County Government,Texas,accepted term,"Mills County, TX -- Note added 7/6/15 7:00",http://co.mills.tx.us/,6/6/13 18:08
co.mineral.mt.us,,County Government,Montana,accepted term,"Mineral County, MT -- Note added 11/22/13 12:55",http://co.mineral.mt.us/,6/6/13 18:08
co.missoula.mt.us,,County Government,Montana,accepted term,"Missoula County, MT -- Note added 11/22/13 12:55",http://co.missoula.mt.us/,6/6/13 18:08
co.modoc.ca.us,,County Government,California,accepted term,"County of Modoc, CA -- Note added 11/10/15 13:45",http://www.co.modoc.ca.us/,6/6/13 18:08
co.monongalia.wv.us,,County Government,West Virginia,accepted term,Monongalia County (WV) Commission -- Note added 3/31/14 13:42,http://co.monongalia.wv.us/index.html,6/6/13 18:08
co.monroe.pa.us,,County Government,Pennsylvania,accepted term,"Monroe County, PA -- Note added 9/9/14 19:18",http://co.monroe.pa.us/monroe/site/default.asp,6/6/13 18:08
co.monroe.wi.us,,County Government,Wisconsin,accepted term,"Monroe County, WI -- Note added 8/4/14 5:40",http://www.co.monroe.wi.us/,6/6/13 18:08
co.montague.tx.us,,County Government,Texas,accepted term,"Montague County, TX -- Note added 7/6/15 7:01",http://co.montague.tx.us/,6/6/13 18:08
co.montgomery.ny.us,,County Government,New York,accepted term,"Montgomery County, NY -- Note added 9/26/14 18:38",https://www.co.montgomery.ny.us/,6/6/13 18:08
co.montgomery.oh.us,,County Government,Ohio,accepted term,"Montgomery County, OH -- Note added 1/3/14 13:22",http://www.co.montgomery.oh.us/,6/6/13 18:08
co.montgomery.tx.us,,County Government,Texas,accepted term,"Montgomery County, TX -- Note added 7/6/15 7:02",http://co.montgomery.tx.us/,6/6/13 18:08
co.moore.nc.us,,County Government,North Carolina,accepted term,"moore county, nc -- Note added 9/11/15 19:37",#N/A,6/6/13 18:08
co.moore.tx.us,,County Government,Texas,accepted term,"Moore County, TX -- Note added 7/6/15 7:03",http://co.moore.tx.us/,6/6/13 18:08
co.morgan.al.us,,County Government,Alabama,accepted term,"Morgan County, AL -- Note added 7/15/13 14:56",http://co.morgan.al.us/,6/6/13 18:08
co.morris.nj.us,,County Government,New Jersey,accepted term,"Morris County, NJ -- Note added 1/6/14 19:35",http://www.co.morris.nj.us/,6/6/13 18:08
co.morris.tx.us,,County Government,Texas,accepted term,"Morris County, TX -- Note added 7/6/15 7:04",http://co.morris.tx.us/,6/6/13 18:08
co.morrison.mn.us,,County Government,Minnesota,accepted term,"Morrison County, MN -- Note added 4/21/15 0:36",http://www.co.morrison.mn.us/,6/6/13 18:08
co.morton.nd.us,,County Government,North Dakota,accepted term,"Morton County, ND -- Note added 7/18/14 5:39",http://www.co.morton.nd.us/,6/6/13 18:08
co.motley.tx.us,,County Government,Texas,accepted term,"Motley County, TX -- Note added 7/6/15 7:04",#N/A,6/6/13 18:08
co.mower.mn.us,,County Government,Minnesota,accepted term,"Mower County, MN -- Note added 4/21/15 0:37",http://www.co.mower.mn.us/,6/6/13 18:08
co.nacogdoches.tx.us,,County Government,Texas,accepted term,"Nacogdoches County, TX -- Note added 7/6/15 7:06",http://co.nacogdoches.tx.us/,6/6/13 18:08
co.nash.nc.us,,County Government,North Carolina,accepted term,"nash county, nc -- Note added 9/11/15 19:37",http://co.nash.nc.us/,6/6/13 18:08
co.navarro.tx.us,,County Government,Texas,accepted term,"Navarro County, TX -- Note added 7/6/15 7:07",http://co.navarro.tx.us/,6/6/13 18:08
co.new-kent.va.us,,County Government,Virginia,accepted term,"New Kent County, VA -- Note added 6/17/14 17:29",http://co.new-kent.va.us/,6/6/13 18:08
co.newton.tx.us,,County Government,Texas,accepted term,"Newton County, TX -- Note added 7/6/15 7:08",http://co.newton.tx.us/,6/6/13 18:08
co.nicollet.mn.us,,County Government,Minnesota,accepted term,"Nicollet County, MN -- Note added 4/21/15 0:38",http://www.co.nicollet.mn.us/,6/6/13 18:08
co.nobles.mn.us,,County Government,Minnesota,accepted term,"Nobles County, MN -- Note added 4/21/15 0:40",http://www.co.nobles.mn.us/,6/6/13 18:08
co.nolan.tx.us,,County Government,Texas,accepted term,"Nolan County, TX -- Note added 7/6/15 7:09",http://co.nolan.tx.us/,6/6/13 18:08
co.norman.mn.us,,County Government,Minnesota,accepted term,"Norman County, MN -- Note added 4/21/15 0:41",http://www.co.norman.mn.us/,6/6/13 18:08
co.north-slope.ak.us,,County Government,Alaska,accepted term,"North Slope Borough, AK -- Note added 6/7/13 13:11",http://co.north-slope.ak.us/,6/6/13 18:08
co.northampton.va.us,,County Government,Virginia,accepted term,"Northampton County, VA -- Note added 6/6/14 15:51",http://co.northampton.va.us/,6/6/13 18:08
co.northumberland.va.us,,County Government,Virginia,accepted term,"Northumberland County, VA -- Note added 1/14/14 14:31",http://co.northumberland.va.us/,6/6/13 18:08
co.nueces.tx.us,,County Government,Texas,accepted term,"Nueces County, TX -- Note added 7/6/15 7:10",http://co.nueces.tx.us/,6/6/13 18:08
co.ochiltree.tx.us,,County Government,Texas,accepted term,"Ochiltree County, TX -- Note added 7/7/15 6:00",http://co.ochiltree.tx.us/,6/6/13 18:08
co.oconto.wi.us,,County Government,Wisconsin,accepted term,"Oconto County, WI -- Note added 8/4/14 5:41",http://co.oconto.wi.us/,6/6/13 18:08
co.okaloosa.fl.us,,County Government,Florida,accepted term,"Okaloosa County, FL -- Note added 6/17/15 11:55",http://co.okaloosa.fl.us/,6/6/13 18:08
co.oldham.tx.us,,County Government,Texas,accepted term,"Oldham County, TX -- Note added 7/7/15 6:01",http://co.oldham.tx.us/,6/6/13 18:08
co.olmsted.mn.us,,County Government,Minnesota,accepted term,"Olmsted County, MN -- Note added 4/21/15 0:42",http://www.co.olmsted.mn.us/Pages/default.aspx,6/6/13 18:08
co.ontario.ny.us,,County Government,New York,accepted term,"Ontario County, NY -- Note added 6/29/15 14:17",http://co.ontario.ny.us/,6/6/13 18:08
co.orange.nc.us,,County Government,North Carolina,accepted term,"orange county, nc -- Note added 9/11/15 19:38",http://co.orange.nc.us/,6/6/13 18:08
co.orange.ny.us,,County Government,New York,accepted term,"Orange County, NY -- Note added 6/29/15 14:19",http://www.co.orange.ny.us/,6/6/13 18:08
co.orange.tx.us,,County Government,Texas,accepted term,"Orange County, TX -- Note added 7/7/15 6:02",http://www.co.orange.tx.us/,6/6/13 18:08
co.oswego.ny.us,,County Government,New York,accepted term,"Oswego County, NY -- Note added 6/29/15 14:20",http://co.oswego.ny.us/,6/6/13 18:08
co.otero.nm.us,,County Government,New Mexico,accepted term,"Otero County, NM -- Note added 7/15/14 15:38",http://ocwebserver7.co.otero.nm.us/Main_Page.php,6/6/13 18:08
co.otter-tail.mn.us,,County Government,Minnesota,accepted term,"Otter Tail County, MN -- Note added 11/22/13 14:56",http://www.co.otter-tail.mn.us/,6/6/13 18:08
co.ottertail.mn.us,,County Government,Minnesota,accepted term,"Otter Tail County, MN -- Note added 11/22/13 14:56",http://www.co.ottertail.mn.us/,11/22/13 14:55
co.ozaukee.wi.us,,County Government,Wisconsin,accepted term,"Ozaukee County, WI -- Note added 8/4/14 5:43",http://co.ozaukee.wi.us/,6/6/13 18:08
co.pacific.wa.us,,County Government,Washington,accepted term,"Pacific County, WA -- Note added 11/24/14 6:55",http://co.pacific.wa.us/,6/6/13 18:08
co.palm-beach.fl.us,,County Government,Florida,accepted term,"Palm Beach County, FL -- Note added 6/17/15 11:56",http://co.palm-beach.fl.us/,6/6/13 18:08
co.palo-pinto.tx.us,,County Government,Texas,accepted term,"Palo-Pinto County, TX -- Note added 7/7/15 6:03",http://co.palo-pinto.tx.us/,6/6/13 18:08
co.pamlico.nc.us,,County Government,North Carolina,accepted term,"pamlico county, nc -- Note added 9/11/15 19:38",http://co.pamlico.nc.us/,6/6/13 18:08
co.panola.tx.us,,County Government,Texas,accepted term,"Panola County, TX -- Note added 7/7/15 6:04",http://co.panola.tx.us/,6/6/13 18:08
co.parker.tx.us,,County Government,Texas,accepted term,"Parker County, TX -- Note added 7/7/15 6:05",http://www.parkercountytx.com/,6/6/13 18:08
co.parmer.tx.us,,County Government,Texas,accepted term,"Parmer County, TX -- Note added 7/7/15 6:06",http://co.parmer.tx.us/,6/6/13 18:08
co.pasquotank.nc.us,,County Government,North Carolina,accepted term,"pasquotank county, nc -- Note added 9/11/15 19:39",http://www.co.pasquotank.nc.us/,6/6/13 18:08
co.patrick.va.us,,County Government,Virginia,accepted term,"Patrick County, VA -- Note added 1/22/14 17:05",http://co.patrick.va.us/,6/6/13 18:08
co.pecos.tx.us,,County Government,Texas,accepted term,"Pecos County, TX -- Note added 7/7/15 6:07",http://co.pecos.tx.us/,6/6/13 18:08
co.pennington.mn.us,,County Government,Minnesota,accepted term,"Pennington County, MN -- Note added 4/21/15 0:45",http://co.pennington.mn.us/,6/6/13 18:08
co.pepin.wi.us,,County Government,Wisconsin,accepted term,"Pepin County, WI -- Note added 8/4/14 5:44",http://co.pepin.wi.us/,6/6/13 18:08
co.perquimans.nc.us,,County Government,North Carolina,accepted term,"perquimans county, nc -- Note added 9/11/15 19:39",http://www.perquimanscountync.gov/,6/6/13 18:08
co.pierce.wa.us,,County Government,Washington,accepted term,"Pierce County, WA -- Note added 11/24/14 6:55",http://co.pierce.wa.us/,6/6/13 18:08
co.pierce.wi.us,,County Government,Wisconsin,accepted term,"Pierce County, WI -- Note added 4/3/14 19:43",http://www.co.pierce.wi.us/,6/6/13 18:08
co.pine.mn.us,,County Government,Minnesota,accepted term,"Pine County, MN -- Note added 4/21/15 0:46",http://www.co.pine.mn.us/,6/6/13 18:08
co.platte.mo.us,,County Government,Missouri,accepted term,County:  Platte County of MO. -- Note added 10/1/15 18:56,http://co.platte.mo.us/,6/6/13 18:08
co.polk.mn.us,,County Government,Minnesota,accepted term,"Polk County, MN -- Note added 4/21/15 0:47",http://www.co.polk.mn.us/,6/6/13 18:08
co.polk.or.us,,County Government,Oregon,accepted term,"Polk County, OR (Where good things happen) -- Note added 7/23/14 15:48",http://www.co.polk.or.us/,6/6/13 18:08
co.polk.tx.us,,County Government,Texas,accepted term,"Polk County, TX -- Note added 7/7/15 6:10",http://co.polk.tx.us/,6/6/13 18:08
co.polk.wi.us,,County Government,Wisconsin,accepted term,"Polk County, WI -- Note added 8/4/14 5:50",http://www.co.polk.wi.us/,6/6/13 18:08
co.pope.mn.us,,County Government,Minnesota,accepted term,"Pope County, MN -- Note added 4/21/15 0:48",http://www.co.pope.mn.us/,6/6/13 18:08
co.portage.wi.us,,County Government,Wisconsin,accepted term,"Portage County, WI -- Note added 8/4/14 5:52",http://co.portage.wi.us/,6/6/13 18:08
co.potter.tx.us,,County Government,Texas,accepted term,"Potter County, TX -- Note added 7/7/15 6:17",http://co.potter.tx.us/,6/6/13 18:08
co.price.wi.us,,County Government,Wisconsin,accepted term,"Price County, WI -- Note added 8/4/14 5:54",http://co.price.wi.us/,6/6/13 18:08
co.prince-edward.va.us,,County Government,Virginia,accepted term,"Prince Edward County, VA -- Note added 6/6/14 15:52",http://co.prince-edward.va.us/,6/6/13 18:08
co.pulaski.ar.us,,County Government,Arkansas,accepted term,"Pulaski County, AR -- Note added 7/17/13 18:39",http://co.pulaski.ar.us/,6/6/13 18:08
co.rains.tx.us,,County Government,Texas,accepted term,"Rains County, TX -- Note added 7/7/15 6:19",http://co.rains.tx.us/,6/6/13 18:08
co.ramsey.mn.us,,County Government,Minnesota,accepted term,"Ramsey County, MN -- Note added 4/21/15 0:49",http://www.co.ramsey.mn.us/home/index.htm,6/6/13 18:08
co.ramsey.nd.us,,County Government,North Dakota,accepted term,"Ramsey County, ND -- Note added 7/18/14 5:40",http://www.co.ramsey.nd.us/,6/6/13 18:08
co.randolph.nc.us,,County Government,North Carolina,accepted term,"randolph county, nc -- Note added 9/11/15 19:40",http://co.randolph.nc.us/,6/6/13 18:08
co.real.tx.us,,County Government,Texas,accepted term,"Real County, TX -- Note added 7/7/15 6:27",http://co.real.tx.us/,6/6/13 18:08
co.red-lake.mn.us,,County Government,Minnesota,accepted term,"Red Lake County, MN -- Note added 6/10/15 14:52",http://www.co.red-lake.mn.us/,6/6/13 18:08
co.red-river.tx.us,,County Government,Texas,accepted term,"Red River County, TX -- Note added 7/7/15 6:28",http://co.red-river.tx.us/,6/6/13 18:08
co.redwood.mn.us,,County Government,Minnesota,accepted term,"Redhood County, MN -- Note added 4/21/15 0:50",http://www.co.redwood.mn.us/,6/6/13 18:08
co.refugio.tx.us,,County Government,Texas,accepted term,"Refugio County, TX -- Note added 7/7/15 6:29",http://co.refugio.tx.us/,6/6/13 18:08
co.renville.mn.us,,County Government,Minnesota,accepted term,"Renville County, MN -- Note added 4/21/15 0:51",http://www.co.renville.mn.us/,6/6/13 18:08
co.rice.mn.us,,County Government,Minnesota,accepted term,"Rice County, MN -- Note added 6/10/15 13:46",http://www.co.rice.mn.us/,6/6/13 18:08
co.richland.wi.us,,County Government,Wisconsin,accepted term,"Richland County, WI -- Note added 8/4/14 5:59",http://co.richland.wi.us/,6/6/13 18:08
co.richmond.va.us,,County Government,Virginia,accepted term,"Richmond County, VA -- Note added 6/6/14 15:53",http://co.richmond.va.us/,6/6/13 18:08
co.roberts.tx.us,,County Government,Texas,accepted term,"Roberts County, TX -- Note added 7/7/15 6:30",#N/A,6/6/13 18:08
co.robeson.nc.us,,County Government,North Carolina,accepted term,"robeson county, nc -- Note added 9/11/15 19:41",http://co.robeson.nc.us/,6/6/13 18:08
co.rock.mn.us,,County Government,Minnesota,accepted term,"Rock County, MN -- Note added 4/21/15 0:55",http://www.co.rock.mn.us/,6/6/13 18:08
co.rock.wi.us,,County Government,Wisconsin,accepted term,"Rock County, WI -- Note added 3/21/14 18:21",http://www.co.rock.wi.us/,6/6/13 18:08
co.rockbridge.va.us,,County Government,Virginia,accepted term,"Rockbridge County, VA -- Note added 6/6/14 15:54",http://co.rockbridge.va.us/,6/6/13 18:08
co.rockingham.nc.us,,County Government,North Carolina,accepted term,"Rockingham County, NC -- Note added 11/22/13 15:01",http://co.rockingham.nc.us/,6/6/13 18:08
co.roseau.mn.us,,County Government,Minnesota,accepted term,"Roseau County, MN -- Note added 4/21/15 0:56",http://www.co.roseau.mn.us/,6/6/13 18:08
co.routt.co.us,,County Government,Colorado,accepted term,"Routt County, CO -- Note added 7/11/14 5:51",http://www.co.routt.co.us/,6/6/13 18:08
co.runnels.tx.us,,County Government,Texas,accepted term,"Runnels County, TX -- Note added 7/7/15 6:31",http://co.runnels.tx.us/,6/6/13 18:08
co.rusk.tx.us,,County Government,Texas,accepted term,"Rusk County, TX -- Note added 7/7/15 6:32",http://co.rusk.tx.us/,6/6/13 18:08
co.sabine.tx.us,,County Government,Texas,accepted term,"Sabine County, TX -- Note added 7/7/15 6:33",http://co.sabine.tx.us/,6/6/13 18:08
co.saint-croix.wi.us,,County Government,Wisconsin,accepted term,"St. Croix County, WI -- Note added 8/4/14 6:01",http://www.co.saint-croix.wi.us/,6/6/13 18:08
co.saint-marys.md.us,,County Government,Maryland,accepted term,"Saint Mary's County, MD -- Note added 5/27/14 2:02",http://www.co.saint-marys.md.us/,6/6/13 18:08
co.san-jacinto.tx.us,,County Government,Texas,accepted term,"San Jacinto County, TX -- Note added 7/7/15 6:36",http://co.san-jacinto.tx.us/,6/6/13 18:08
co.san-joaquin.ca.us,,County Government,California,accepted term,"San Joaquin County, CA -- Note added 8/28/13 13:10",http://co.san-joaquin.ca.us/,6/6/13 18:08
co.san-juan.wa.us,,County Government,Washington,accepted term,"San Juan County, WA -- Note added 11/24/14 6:54",http://co.san-juan.wa.us/,6/6/13 18:08
co.san-patricio.tx.us,,County Government,Texas,accepted term,"San Patricio County, TX -- Note added 7/7/15 6:37",http://co.san-patricio.tx.us/,6/6/13 18:08
co.san-saba.tx.us,,County Government,Texas,accepted term,"San Saba County, TX -- Note added 7/7/15 6:38",http://co.san-saba.tx.us/,6/6/13 18:08
co.sangamon.il.us,,County Government,Illinois,accepted term,"Sangamon County, IL -- Note added 1/13/14 18:53",http://co.sangamon.il.us/,1/13/14 18:52
co.santa-cruz.az.us,,County Government,Arizona,accepted term,"Santa Cruz County, AZ -- Note added 12/13/13 13:02",http://co.santa-cruz.az.us/,6/6/13 18:08
co.sauk.wi.us,,County Government,Wisconsin,accepted term,"Sauk County, WI -- Note added 8/4/14 6:02",http://www.co.sauk.wi.us/,6/6/13 18:08
